NM_053095;protein binding
NM_008653;protein binding
NM_053086;protein binding
NM_009159;protein binding
NM_008655;protein binding
NM_009158;protein binding
NM_009157;protein binding
NM_007939;protein binding
NM_007936;protein binding
NM_007937;protein binding
NM_007938;protein binding
NM_053084;protein binding
NM_007932;protein binding
NM_008659;protein binding
NM_053082;protein binding
NM_008666;protein binding
NM_181317;protein binding
NM_009148;protein binding
NM_008665;protein binding
NM_008663;protein binding
NM_009144;protein binding
NM_026278;protein binding
NM_009142;protein binding
NM_009140;protein binding
NM_172406;protein binding
NM_026274;protein binding
NM_007965;protein binding
NM_031170;protein binding
NM_031173;protein binding
NM_031172;protein binding
NM_031163;protein binding
NM_172415;protein binding
NM_172412;protein binding
NM_031167;protein binding
NM_031168;protein binding
NM_007970;protein binding
NM_008632;protein binding
NM_007971;protein binding
NM_008634;protein binding
NM_007972;protein binding
NM_008635;protein binding
NM_007956;protein binding
NM_031161;protein binding
NM_031158;protein binding
NM_031159;protein binding
NM_008641;protein binding
NM_008644;protein binding
NM_007961;protein binding
NM_007963;protein binding
NM_007989;protein binding
NM_007987;protein binding
NM_028416;protein binding
NM_009190;protein binding
NM_145488;protein binding
NM_145495;protein binding
NM_145493;protein binding
NM_172438;protein binding
NM_009192;protein binding
NM_009194;protein binding
NM_172439;protein binding
NM_007995;protein binding
NM_008612;protein binding
NM_007992;protein binding
NM_173013;protein binding
NM_007990;protein binding
NM_008617;protein binding
NM_009184;protein binding
NM_172448;protein binding
NM_007982;protein binding
NM_007983;protein binding
NM_173004;protein binding
NM_009188;protein binding
NM_009189;protein binding
NM_053130;protein binding
NM_009203;protein binding
NM_053131;protein binding
NM_053132;protein binding
NM_053134;protein binding
NM_172464;protein binding
NM_053136;protein binding
NM_053139;protein binding
NM_172468;protein binding
NM_028472;protein binding
NM_028477;protein binding
NM_026206;protein binding
NM_026205;protein binding
NM_053140;protein binding
NM_009215;protein binding
NM_053142;protein binding
NM_053147;protein binding
NM_009212;protein binding
NM_009211;protein binding
NM_053146;protein binding
NM_009210;protein binding
NM_172457;protein binding
NM_172455;protein binding
NM_028487;protein binding
NM_201637;protein binding
NM_172481;protein binding
NM_053110;protein binding
NM_053117;protein binding
NM_028447;protein binding
NM_172490;protein binding
NM_053123;protein binding
NM_020293;protein binding
NM_053124;protein binding
NM_201646;protein binding
NM_172472;protein binding
NM_053129;protein binding
NM_133197;protein binding
NM_026200;protein binding
NM_020287;protein binding
NM_026253;protein binding
NM_009241;protein binding
NM_177545;protein binding
NM_023064;protein binding
NM_023063;protein binding
NM_009243;protein binding
NM_009244;protein binding
NM_023061;protein binding
NM_009680;protein binding
NM_009682;protein binding
NM_009681;protein binding
NM_029838;protein binding
NM_009684;protein binding
NM_009686;protein binding
NM_009685;protein binding
NM_026267;protein binding
NM_053187;protein binding
NM_172492;protein binding
NM_009259;protein binding
NM_009256;protein binding
NM_172498;protein binding
NM_009692;protein binding
NM_009699;protein binding
NM_009696;protein binding
NM_026259;protein binding
NM_026231;protein binding
NM_028493;protein binding
NM_009221;protein binding
NM_009222;protein binding
NM_009225;protein binding
NM_023041;protein binding
NM_053155;protein binding
NM_009228;protein binding
NM_009664;protein binding
NM_029815;protein binding
NM_009666;protein binding
NM_009668;protein binding
NM_009231;protein binding
NM_026242;protein binding
NM_023051;protein binding
NM_009235;protein binding
NM_053168;protein binding
NM_023055;protein binding
NM_023054;protein binding
NM_023053;protein binding
NM_023047;protein binding
NM_023045;protein binding
NM_053170;protein binding
NM_009229;protein binding
NM_009671;protein binding
NM_009670;protein binding
NM_009675;protein binding
NM_009674;protein binding
NM_009673;protein binding
NM_177580;protein binding
NM_009679;protein binding
NM_009678;protein binding
NM_009677;protein binding
NM_177583;protein binding
NM_013722;protein binding
NM_013723;protein binding
NM_009641;protein binding
NM_009642;protein binding
NM_009640;protein binding
NM_010921;protein binding
NM_010927;protein binding
NM_145518;protein binding
NM_010928;protein binding
NM_175201;protein binding
NM_010929;protein binding
NM_178114;protein binding
NM_017475;protein binding
NM_178116;protein binding
NM_009637;protein binding
NM_017477;protein binding
NM_017478;protein binding
NM_009636;protein binding
NM_011495;protein binding
NM_009655;protein binding
NM_011497;protein binding
NM_011498;protein binding
NM_013711;protein binding
NM_009651;protein binding
NM_010930;protein binding
NM_009653;protein binding
NM_010932;protein binding
NM_010931;protein binding
NM_013718;protein binding
NM_023655;protein binding
NM_023653;protein binding
NM_145506;protein binding
NM_013715;protein binding
NM_010939;protein binding
NM_017462;protein binding
NM_017461;protein binding
NM_017466;protein binding
NM_017464;protein binding
NM_023647;protein binding
NM_023649;protein binding
NM_013745;protein binding
NM_009621;protein binding
NM_013746;protein binding
NM_013748;protein binding
NM_024124;protein binding
NM_010948;protein binding
NM_010947;protein binding
NM_013749;protein binding
NM_010944;protein binding
NM_010942;protein binding
NM_198412;protein binding
NM_198419;protein binding
NM_009616;protein binding
NM_009615;protein binding
NM_183424;protein binding
NM_009614;protein binding
NM_009618;protein binding
NM_013730;protein binding
NM_009633;protein binding
NM_013735;protein binding
NM_013732;protein binding
NM_013733;protein binding
NM_009635;protein binding
NM_010954;protein binding
NM_023635;protein binding
NM_198420;protein binding
NM_198421;protein binding
NM_009628;protein binding
NM_009627;protein binding
NM_175251;protein binding
NM_023622;protein binding
NM_011465;protein binding
NM_009602;protein binding
NM_009601;protein binding
NM_023626;protein binding
NM_024191;protein binding
NM_175246;protein binding
NM_175244;protein binding
NM_024194;protein binding
NM_201610;protein binding
NM_024195;protein binding
NM_023612;protein binding
NM_021396;protein binding
NM_021397;protein binding
NM_011452;protein binding
NM_009611;protein binding
NM_011451;protein binding
NM_009610;protein binding
NM_009612;protein binding
NM_053106;protein binding
NM_053105;protein binding
NM_009608;protein binding
NM_009609;protein binding
NM_053109;protein binding
NM_009604;protein binding
NM_009606;protein binding
NM_053100;protein binding
NM_175258;protein binding
NM_053102;protein binding
NM_053104;protein binding
NM_175255;protein binding
NM_024168;protein binding
NM_013703;protein binding
NM_021389;protein binding
NM_013708;protein binding
NM_021386;protein binding
NM_021385;protein binding
NM_013709;protein binding
NM_011489;protein binding
NM_011488;protein binding
NM_011485;protein binding
NM_011484;protein binding
NM_011490;protein binding
NM_021392;protein binding
NM_021391;protein binding
NM_024173;protein binding
NM_024176;protein binding
NM_153288;protein binding
NM_011478;protein binding
NM_178110;protein binding
NM_017479;protein binding
NM_011481;protein binding
NM_011483;protein binding
NM_027373;protein binding
NM_017480;protein binding
NM_024182;protein binding
NM_024186;protein binding
NM_144800;protein binding
NM_139227;protein binding
NM_008569;protein binding
NM_007439;protein binding
NM_008579;protein binding
NM_007443;protein binding
NM_007444;protein binding
NM_007445;protein binding
NM_008577;protein binding
NM_008575;protein binding
NM_139232;protein binding
NM_176930;protein binding
NM_025881;protein binding
NM_021788;protein binding
NM_021789;protein binding
NM_025888;protein binding
NM_025885;protein binding
NM_021782;protein binding
NM_007447;protein binding
NM_007456;protein binding
NM_007457;protein binding
NM_007454;protein binding
NM_007455;protein binding
NM_007452;protein binding
NM_008580;protein binding
NM_025891;protein binding
NM_028717;protein binding
NM_028716;protein binding
NM_028712;protein binding
NM_007459;protein binding
NM_080844;protein binding
NM_144823;protein binding
NM_139206;protein binding
NM_007458;protein binding
NM_144826;protein binding
NM_153423;protein binding
NM_080848;protein binding
NM_153424;protein binding
NM_144829;protein binding
NM_021792;protein binding
NM_007461;protein binding
NM_007462;protein binding
NM_007466;protein binding
NM_007467;protein binding
NM_008599;protein binding
NM_008591;protein binding
NM_007460;protein binding
NM_025863;protein binding
NM_080855;protein binding
NM_144817;protein binding
NM_175088;protein binding
NM_007472;protein binding
NM_007471;protein binding
NM_027206;protein binding
NM_176973;protein binding
NM_027212;protein binding
NM_027213;protein binding
NM_007400;protein binding
NM_007409;protein binding
NM_011206;protein binding
NM_019877;protein binding
NM_007408;protein binding
NM_007404;protein binding
NM_011201;protein binding
NM_011202;protein binding
NM_011203;protein binding
NM_007410;protein binding
NM_019883;protein binding
NM_139200;protein binding
NM_007415;protein binding
NM_007417;protein binding
NM_007418;protein binding
NM_007419;protein binding
NM_025896;protein binding
NM_025898;protein binding
NM_176993;protein binding
NM_027230;protein binding
NM_007421;protein binding
NM_007424;protein binding
NM_019870;protein binding
NM_007427;protein binding
NM_007428;protein binding
NM_027219;protein binding
NM_177193;protein binding
NM_177191;protein binding
NM_181490;protein binding
NM_007430;protein binding
NM_007435;protein binding
NM_007434;protein binding
NM_172553;protein binding
NM_145133;protein binding
NM_172557;protein binding
NM_028783;protein binding
NM_009277;protein binding
NM_144884;protein binding
NM_145125;protein binding
NM_144518;protein binding
NM_009274;protein binding
NM_144516;protein binding
NM_172560;protein binding
NM_008501;protein binding
NM_172564;protein binding
NM_022032;protein binding
NM_020260;protein binding
NM_145143;protein binding
NM_172569;protein binding
NM_145139;protein binding
NM_028767;protein binding
NM_145135;protein binding
NM_028769;protein binding
NM_145136;protein binding
NM_022025;protein binding
NM_020252;protein binding
NM_009263;protein binding
NM_022023;protein binding
NM_144528;protein binding
NM_022022;protein binding
NM_009260;protein binding
NM_020256;protein binding
NM_022029;protein binding
NM_022028;protein binding
NM_022027;protein binding
NM_020257;protein binding
NM_139299;protein binding
NM_020272;protein binding
NM_172530;protein binding
NM_008510;protein binding
NM_008512;protein binding
NM_177157;protein binding
NM_172538;protein binding
NM_145155;protein binding
NM_139292;protein binding
NM_147201;protein binding
NM_144535;protein binding
NM_021717;protein binding
NM_144530;protein binding
NM_021714;protein binding
NM_008504;protein binding
NM_008505;protein binding
NM_021710;protein binding
NM_020266;protein binding
NM_008507;protein binding
NM_009295;protein binding
NM_020264;protein binding
NM_009294;protein binding
NM_144538;protein binding
NM_008520;protein binding
NM_008524;protein binding
NM_177145;protein binding
NM_172546;protein binding
NM_009287;protein binding
NM_145158;protein binding
NM_144541;protein binding
NM_028789;protein binding
NM_144899;protein binding
NM_008516;protein binding
NM_008514;protein binding
NM_008515;protein binding
NM_144548;protein binding
NM_009285;protein binding
NM_009284;protein binding
NM_009283;protein binding
NM_007481;protein binding
NM_172512;protein binding
NM_177136;protein binding
NM_172517;protein binding
NM_008533;protein binding
NM_007489;protein binding
NM_007488;protein binding
NM_008534;protein binding
NM_007486;protein binding
NM_201369;protein binding
NM_181422;protein binding
NM_201373;protein binding
NM_144849;protein binding
NM_201371;protein binding
NM_008525;protein binding
NM_008527;protein binding
NM_153408;protein binding
NM_144843;protein binding
NM_144841;protein binding
NM_153403;protein binding
NM_177128;protein binding
NM_172528;protein binding
NM_028730;protein binding
NM_007499;protein binding
NM_007498;protein binding
NM_008546;protein binding
NM_053199;protein binding
NM_007495;protein binding
NM_008541;protein binding
NM_008542;protein binding
NM_007497;protein binding
NM_144838;protein binding
NM_080837;protein binding
NM_008539;protein binding
NM_028724;protein binding
NM_172529;protein binding
NM_028763;protein binding
NM_022021;protein binding
NM_008555;protein binding
NM_022017;protein binding
NM_022012;protein binding
NM_144860;protein binding
NM_172506;protein binding
NM_172500;protein binding
NM_008564;protein binding
NM_008561;protein binding
NM_008562;protein binding
NM_008567;protein binding
NM_181415;protein binding
NM_181414;protein binding
NM_008565;protein binding
NM_144509;protein binding
NM_144859;protein binding
NM_181417;protein binding
NM_008559;protein binding
NM_008558;protein binding
NM_181418;protein binding
NM_172509;protein binding
NM_172507;protein binding
NM_022009;protein binding
NM_026588;protein binding
NM_024209;protein binding
NM_009302;protein binding
NM_009305;protein binding
NM_022432;protein binding
NM_024200;protein binding
NM_001001454;protein binding
NM_170591;protein binding
NM_177201;protein binding
NM_144491;protein binding
NM_029948;protein binding
NM_024214;protein binding
NM_024217;protein binding
NM_198103;protein binding
NM_009308;protein binding
NM_009309;protein binding
NM_009306;protein binding
NM_009307;protein binding
NM_198107;protein binding
NM_011188;protein binding
NM_009324;protein binding
NM_009326;protein binding
NM_009321;protein binding
NM_024225;protein binding
NM_024231;protein binding
NM_011190;protein binding
NM_011192;protein binding
NM_011193;protein binding
NM_011196;protein binding
NM_011197;protein binding
NM_009335;protein binding
NM_009334;protein binding
NM_009332;protein binding
NM_009330;protein binding
NM_024240;protein binding
NM_011181;protein binding
NM_011182;protein binding
NM_029972;protein binding
NM_011183;protein binding
NM_009342;protein binding
NM_009343;protein binding
NM_009346;protein binding
NM_144799;protein binding
NM_029278;protein binding
NM_029277;protein binding
NM_026552;protein binding
NM_029273;protein binding
NM_009351;protein binding
NM_009352;protein binding
NM_023912;protein binding
NM_026557;protein binding
