ENSEMBL_GENE_ID	AJ0d	AJ8w
ENSMUSG00000000326	9.0204014410097	9.0802969945858
ENSMUSG00000000339	2.8081090289164	2.8833925327739
ENSMUSG00000000340	4.3036519505062	3.2780758953106
ENSMUSG00000000346	5.4968368921458	6.1517910607623
ENSMUSG00000000355	3.6507395420743	3.6282063957231
ENSMUSG00000000359	0.50485837024618	0.67719332674852
ENSMUSG00000000374	2.986504163915	3.1113422901967
ENSMUSG00000000378	3.3250702020528	3.7488919672578
ENSMUSG00000000384	4.4180727222119	4.1821282233306
ENSMUSG00000000385	2.6774877678325	3.508899907634
ENSMUSG00000000386	0.54712170995765	2.3279025547479
ENSMUSG00000000392	0.034478513103812	0.059249702866476
ENSMUSG00000000399	5.7510345578749	5.3043091086116
ENSMUSG00000000402	0.031164704591537	0.014108056185096
ENSMUSG00000000409	0.76303101870386	0.97420869671474
ENSMUSG00000000416	0.12944063759118	0.17064025456193
ENSMUSG00000000420	2.779006202508	2.8946995617997
ENSMUSG00000000439	2.5111701588649	2.1015489300137
ENSMUSG00000000440	2.4957613523941	3.3744228753312
ENSMUSG00000000441	5.047885397628	5.0123085710867
ENSMUSG00000000486	1.6160831155545	1.5866536336406
ENSMUSG00000000489	1.1569475755018	2.7377724482664
ENSMUSG00000000530	1.7023991853113	1.7350368134419
ENSMUSG00000000531	1.2704751103403	0.83518085431078
ENSMUSG00000000532	2.28469492653	2.2598111812539
ENSMUSG00000000538	3.5164755486521	3.2157961341451
ENSMUSG00000000544	0.069638689586419	0.023383859225434
ENSMUSG00000000552	3.829883451238	4.6099991317721
ENSMUSG00000000555	3.1008559476762	3.545471894717
ENSMUSG00000000561	2.7946782379017	2.6859338112204
ENSMUSG00000000562	0.14652355624487	0.70380084082346
ENSMUSG00000000563	6.1975588619303	6.1067749199299
ENSMUSG00000000567	1.8318314881819	3.0085568107315
ENSMUSG00000000568	2.9568902538489	3.0713884389435
ENSMUSG00000000581	2.2373536825204	1.8868818452294
ENSMUSG00000000594	6.6771101975935	7.5819505929165
ENSMUSG00000000600	2.1156948801596	2.0405471036864
ENSMUSG00000000605	3.4941197339108	3.2669937739619
ENSMUSG00000000628	0.79199121519417	0.8695127646392
ENSMUSG00000000631	3.530046806059	3.9007486250808
ENSMUSG00000000632	0.015894216475344	0.0014145804094481
ENSMUSG00000000673	8.2862832128122	6.9585292850272
ENSMUSG00000000682	3.2665308700321	5.8146068036678
ENSMUSG00000000686	3.1963679378466	2.3667251449854
ENSMUSG00000000690	0.43966642874324	0.15731332952785
ENSMUSG00000000693	0.75522925512493	0.85929599422689
ENSMUSG00000000708	2.4810699436751	1.7815263177209
ENSMUSG00000000711	2.3573799175371	1.9676491375605
ENSMUSG00000000732	0.90180259428053	2.0717180325648
ENSMUSG00000000738	3.4513037636119	3.4714465788321
ENSMUSG00000000739	4.3169347434265	0.011053167737516
ENSMUSG00000000740	1.2436506946426	0.53631081483844
ENSMUSG00000000743	2.5096062716756	2.5103217699716
ENSMUSG00000000751	2.9680289953649	3.1205634855246
ENSMUSG00000000753	9.0949057148923	8.5809832688665
ENSMUSG00000000759	2.6500438566352	2.177968334244
ENSMUSG00000000776	2.418410297869	2.6772951066549
ENSMUSG00000000782	1.9947696271037	1.5381353539808
ENSMUSG00000000787	3.8864559856326	4.113972626838
ENSMUSG00000000791	0.90221466278966	0.23761106002374
ENSMUSG00000000792	0.023282627565467	0.027856153324039
ENSMUSG00000000794	0.016905246207477	0.058019207067136
ENSMUSG00000000804	2.3347267039813	2.2450731934295
ENSMUSG00000000805	0.78628304253243	0.043261122299392
ENSMUSG00000000811	2.3148158906667	1.0937355996389
ENSMUSG00000000817	0.084113566159966	0.18052210862358
ENSMUSG00000000823	2.9136846906082	2.9301789969426
ENSMUSG00000000826	3.6209684829523	3.9107457214701
ENSMUSG00000000827	3.5743784377383	3.9088608408106
ENSMUSG00000000838	1.4965706332854	1.2920820952691
ENSMUSG00000000861	0.10575233597304	0.11333518037532
ENSMUSG00000000876	5.7615688575297	5.7519425109624
ENSMUSG00000000881	2.1700239403299	1.4391744447881
ENSMUSG00000000884	0.83184486227623	0.77152234818999
ENSMUSG00000000889	1.1571898667386	0.013368129579819
ENSMUSG00000000901	0.88804223595183	0.70004266026893
ENSMUSG00000000902	4.0761824027454	3.8955654206368
ENSMUSG00000000903	0.52845030579727	0.18124193063515
ENSMUSG00000000915	2.1860327400037	2.2131272606054
ENSMUSG00000000916	2.5554630830743	2.0690283874008
ENSMUSG00000000934	3.4512212304047	2.9748843116358
ENSMUSG00000000942	0.46833737651537	0.28340442721591
ENSMUSG00000000948	1.9847812854478	1.7682632099322
ENSMUSG00000000957	4.0322962448635	5.4297159942087
ENSMUSG00000000958	2.3058703538686	3.0621806797112
ENSMUSG00000000959	5.4908947637636	5.3325445724521
ENSMUSG00000000976	2.4618596012943	2.5396391084724
ENSMUSG00000000982	0.046081891904864	2.4161069084159
ENSMUSG00000000983	0.25128962290678	6.012071650095
ENSMUSG00000001014	0.72190690138892	0.13701696033633
ENSMUSG00000001016	2.6011231404373	2.5128557006038
ENSMUSG00000001017	2.2863636211722	1.8495770184344
ENSMUSG00000001018	3.4547266431046	3.5116028919049
ENSMUSG00000001020	0.58999902644873	3.2683103051373
ENSMUSG00000001025	2.1441933224944	4.3120091357413
ENSMUSG00000001027	0.17625741396409	0.034750011615232
ENSMUSG00000001029	2.0305460808631	1.3903235291957
ENSMUSG00000001034	1.4889727452322	2.3275512489714
ENSMUSG00000001036	1.9135740255145	2.2863368528584
ENSMUSG00000001039	0.63690712085575	1.260359168502
ENSMUSG00000001052	2.8853921822587	3.0870594668631
ENSMUSG00000001053	2.0134582589477	1.4340313173124
ENSMUSG00000001054	3.9362589543497	3.4782182550839
ENSMUSG00000001056	4.456384298761	5.4747077479604
ENSMUSG00000001062	3.6807196467342	3.3139436695568
ENSMUSG00000001065	2.8492645239001	2.4171853223414
ENSMUSG00000001076	0.64838053474143	0.08544845127792
ENSMUSG00000001082	2.2179530277717	3.3193192043009
ENSMUSG00000001089	1.9514688077575	1.9417828821074
ENSMUSG00000001095	2.2248946553116	0.14064322434932
ENSMUSG00000001098	2.8737307117164	3.0683973199155
ENSMUSG00000001100	5.4512325652531	5.3637248177592
ENSMUSG00000001103	0.76411545678832	0.42832489534654
ENSMUSG00000001105	4.2801769392139	3.7940115156915
ENSMUSG00000001119	2.4607159528455	3.3839276941387
ENSMUSG00000001120	0.52560673207821	1.0121417730446
ENSMUSG00000001123	9.1342790838032	9.3216506671522
ENSMUSG00000001127	4.0494758442506	3.9684376006745
ENSMUSG00000001128	4.5325950722289	5.0801390318931
ENSMUSG00000001131	0.74280312419804	4.9101815423212
ENSMUSG00000001134	0.63399075113927	0.22780519192733
ENSMUSG00000001138	2.6104648992131	2.2721596339295
ENSMUSG00000001143	2.3366284468342	2.2265079735154
ENSMUSG00000001150	2.2175918731367	1.9877150989308
ENSMUSG00000001151	1.3413262823237	0.95023464074185
ENSMUSG00000001155	7.1677243817751	5.9667851911548
ENSMUSG00000001156	1.7731138128917	2.3880548772623
ENSMUSG00000001157	2.0483384010638	2.431030099336
ENSMUSG00000001158	3.1023066879852	3.1454241692509
ENSMUSG00000001166	0.35888174758644	0.91432206675267
ENSMUSG00000001173	1.6724694947075	1.5579561812242
ENSMUSG00000001175	6.3997235432208	6.9904633734186
ENSMUSG00000001211	5.9193432683615	5.6709823815638
ENSMUSG00000001227	1.1254254460399	1.822929402593
ENSMUSG00000001228	0.10969650659011	0.57231494693777
ENSMUSG00000001229	4.4856434822696	4.102247512786
ENSMUSG00000001240	4.5600340222263	4.5964336865067
ENSMUSG00000001247	6.8936262700082	7.7068478139855
ENSMUSG00000001248	2.9482179136227	3.0192376228348
ENSMUSG00000001249	7.6032893138502	7.4324680621112
ENSMUSG00000001270	0.87649885554257	1.741937769806
ENSMUSG00000001280	2.4477609693101	2.3872193769395
ENSMUSG00000001281	1.181450861477	1.0277608045488
ENSMUSG00000001285	4.2514264709399	3.7810372183804
ENSMUSG00000001288	2.45787264185	2.9121584420293
ENSMUSG00000001289	3.9577431027468	3.8537956833776
ENSMUSG00000001300	0.89670085057939	0.89170795569817
ENSMUSG00000001305	2.3337373862381	2.4709330530827
ENSMUSG00000001313	1.8942057314166	1.543610415482
ENSMUSG00000001323	5.2131665421596	4.9701033258487
ENSMUSG00000001333	0.13075727091419	0.72839384531375
ENSMUSG00000001334	1.5083999336597	0.68769336342141
ENSMUSG00000001348	6.3608519106878	7.3960518759265
ENSMUSG00000001349	0.70139005990618	0.035904677926017
ENSMUSG00000001366	4.9343377418906	4.3003777025915
ENSMUSG00000001376	1.2742841331034	1.251947642193
ENSMUSG00000001379	3.1446867046283	3.3163118140685
ENSMUSG00000001380	3.4697061707193	3.5459441959433
ENSMUSG00000001383	3.9549446315588	4.4571090891009
ENSMUSG00000001403	0.69433154454297	3.0647409056681
ENSMUSG00000001415	3.1067974133616	3.1162594536646
ENSMUSG00000001416	4.0440007630267	4.4089157908808
ENSMUSG00000001417	2.6650939714593	2.9054518238315
ENSMUSG00000001418	5.4868411332409	6.5925094697187
ENSMUSG00000001419	3.3920576314641	4.1780274826475
ENSMUSG00000001420	1.4986582444713	1.3709518071833
ENSMUSG00000001424	4.7747620259324	4.6805761875914
ENSMUSG00000001435	7.557074439095	6.8272250600775
ENSMUSG00000001436	2.4321946329441	2.5919387041188
ENSMUSG00000001440	3.8476977269835	4.3084415321903
ENSMUSG00000001441	2.5162379421001	2.8942613953021
ENSMUSG00000001444	0.2679955232451	0.22040361516565
ENSMUSG00000001445	4.9747902727296	5.3356028266225
ENSMUSG00000001467	5.1348178389313	5.2768027990959
ENSMUSG00000001472	5.4236072816334	5.6475982991373
ENSMUSG00000001473	2.7252474472258	5.2052017224084
ENSMUSG00000001482	3.8676121246492	3.8589847063561
ENSMUSG00000001493	0.48542205631967	1.1284435085227
ENSMUSG00000001506	1.7646590125962	5.2561175717425
ENSMUSG00000001507	2.1158308151334	3.9720389682272
ENSMUSG00000001508	1.059663652122	0.22050608579424
ENSMUSG00000001517	0.55140953481528	1.6402816376359
ENSMUSG00000001518	2.8256140602665	2.4958169699481
ENSMUSG00000001520	0.081767788779239	1.3881318116055
ENSMUSG00000001521	0.93414873465539	1.2246141494028
ENSMUSG00000001524	2.589464815796	2.1182937906074
ENSMUSG00000001525	5.2504770742164	6.8390783445871
ENSMUSG00000001542	3.8374799176074	3.3220321705124
ENSMUSG00000001552	4.6888524096764	5.1416370728084
ENSMUSG00000001555	0.94704256920036	1.6756256979653
ENSMUSG00000001558	0.22556113520437	0.19692460086828
ENSMUSG00000001569	1.9396844514023	1.5637730586045
ENSMUSG00000001576	5.1859565862115	5.4205262648602
ENSMUSG00000001583	0.3767971528346	0.36441863581938
ENSMUSG00000001588	0.6280372574976	0.81783306127606
ENSMUSG00000001604	4.8567572453074	4.1817776320511
ENSMUSG00000001627	2.960186188654	3.6812876186237
ENSMUSG00000001630	1.2044040118133	0.94240503679131
ENSMUSG00000001632	2.268967386723	2.5043680575927
ENSMUSG00000001642	0.24045877316383	0.33416412878183
ENSMUSG00000001663	8.0990311649829	8.2016967783239
ENSMUSG00000001665	6.1183172226093	5.8149399257224
ENSMUSG00000001666	8.6360839918118	8.0418984375986
ENSMUSG00000001670	9.2454495573488	8.690404901077
ENSMUSG00000001672	0.43457785189296	0.73083434615001
ENSMUSG00000001674	0.56692834149006	0.43594588514432
ENSMUSG00000001687	4.7024491803506	4.4587251916242
ENSMUSG00000001700	3.9657685507569	3.0300133036277
ENSMUSG00000001707	2.31186371168	2.7742268338729
ENSMUSG00000001729	4.374504139133	4.8741128458363
ENSMUSG00000001739	0.73207254941148	0.19902111164331
ENSMUSG00000001741	0.74397382794042	1.1813750494704
ENSMUSG00000001750	4.4411079570767	5.78516011192
ENSMUSG00000001751	4.4835529921386	5.0723719012596
ENSMUSG00000001755	5.9002826858053	5.3528231208714
ENSMUSG00000001761	2.2351641954564	1.6924943477115
ENSMUSG00000001763	3.1082052275721	1.546314037959
ENSMUSG00000001767	1.7247771054034	1.7922988740023
ENSMUSG00000001768	1.9447749174625	2.1984226309262
ENSMUSG00000001774	2.8635255758936	3.3957663050531
ENSMUSG00000001783	4.4711082651117	4.925604807894
ENSMUSG00000001785	2.3077266734122	2.6266474044817
ENSMUSG00000001786	3.5809869445783	4.1569222923986
ENSMUSG00000001794	6.6193341792007	8.1388885508692
ENSMUSG00000001802	3.214158217438	2.4543354879382
ENSMUSG00000001827	0.20303709521994	0.11431251182285
ENSMUSG00000001829	4.2646857404234	3.8407675652759
ENSMUSG00000001833	3.5847241830611	3.87070820568
ENSMUSG00000001844	4.4455216316156	4.2133441054724
ENSMUSG00000001847	5.4307625352707	5.7387868806158
ENSMUSG00000001855	1.9211081260513	2.0999092308426
ENSMUSG00000001864	0.094129768873797	0.60576786663825
ENSMUSG00000001870	0.80925039649868	0.78996961093029
ENSMUSG00000001891	5.8976336504799	7.0476539112391
ENSMUSG00000001909	3.5491066586578	2.9823717781299
ENSMUSG00000001910	2.5518307859752	3.0043165161151
ENSMUSG00000001911	3.9326560883807	3.2559836418627
ENSMUSG00000001918	0.84528326523774	1.5906503834917
ENSMUSG00000001924	5.6791470400432	5.9684122022132
ENSMUSG00000001930	1.2550091626083	0.90195321636397
ENSMUSG00000001942	3.5983410054213	4.4572814889338
ENSMUSG00000001943	0.96043836836179	0.44127961299732
ENSMUSG00000001946	2.7954974739206	2.1288093544828
ENSMUSG00000001948	0.67026415608892	1.5929435709051
ENSMUSG00000001962	3.3349713637024	3.2936545468588
ENSMUSG00000001964	4.4069719464202	4.1460464971571
ENSMUSG00000001983	3.4534876119175	2.6151505263812
ENSMUSG00000001986	0.27948343581426	0.46796674869636
ENSMUSG00000001995	1.186624147362	0.96818751700035
ENSMUSG00000001998	0.65044928822199	0.47582577743148
ENSMUSG00000001999	2.3783946562755	2.4294246163646
ENSMUSG00000002006	0.062942487352276	0.20651982350643
ENSMUSG00000002007	0.23610878746673	0.049511400993276
ENSMUSG00000002010	6.0153592250754	6.2205551058118
ENSMUSG00000002012	0.25409260561115	0.25192682293386
ENSMUSG00000002014	6.7394268507538	7.2870514676281
ENSMUSG00000002015	6.0872435150653	6.4387226795377
ENSMUSG00000002017	2.7038611382064	2.6774026664399
ENSMUSG00000002020	0.54951231702544	2.0082861540853
ENSMUSG00000002028	1.7512278497203	1.6684343776636
ENSMUSG00000002031	4.4218253873215	4.0345516379071
ENSMUSG00000002032	4.2422442530018	2.9143474770693
ENSMUSG00000002033	0.42810612788513	0.75941696536696
ENSMUSG00000002043	3.9668652733142	4.0163358889916
ENSMUSG00000002052	3.2609124075366	3.219811712778
ENSMUSG00000002055	0.15719090702408	0.45260469504408
ENSMUSG00000002058	2.6543022133664	2.9860993119579
ENSMUSG00000002059	1.942689363974	2.6028105121964
ENSMUSG00000002064	4.8890369933412	4.5859659221048
ENSMUSG00000002068	0.46651030392166	1.5250631585544
ENSMUSG00000002076	0.21871939775652	0.28692021489845
ENSMUSG00000002083	2.4842457505548	1.7545737607371
ENSMUSG00000002100	2.2530853010759	0.9754847383356
ENSMUSG00000002102	5.1643820541378	4.9717361556549
ENSMUSG00000002103	4.0607233837927	4.3035671719669
ENSMUSG00000002104	0.37504026549341	0.19758510606093
ENSMUSG00000002105	2.7303677003584	3.0550484162125
ENSMUSG00000002107	1.0816456157505	1.403531509462
ENSMUSG00000002108	5.5322052334847	5.3651435743038
ENSMUSG00000002109	1.8810304421294	2.35627521774
ENSMUSG00000002111	2.9144046266386	4.8072392894619
ENSMUSG00000002129	3.2834518228946	3.4821183826848
ENSMUSG00000002147	3.9498940191314	4.0341277769296
ENSMUSG00000002204	0.60454366503958	2.2365803326089
ENSMUSG00000002205	3.9005385728705	3.6281409804668
ENSMUSG00000002210	2.7614385497732	2.6198900804457
ENSMUSG00000002221	2.3162523007218	1.9949259272821
ENSMUSG00000002222	3.2735914141348	2.3358014087263
ENSMUSG00000002227	2.6008468440859	3.2866908886418
ENSMUSG00000002228	0.48977655269534	0.37649909666503
ENSMUSG00000002233	3.5942046380589	6.0942931858935
ENSMUSG00000002249	2.4790560866985	2.2815472462832
ENSMUSG00000002250	2.7648075400932	3.3495880073162
ENSMUSG00000002257	0.26211353231404	0.63809953624105
ENSMUSG00000002265	0.50157513754684	0.53096824593938
ENSMUSG00000002266	0.04731021752742	0.0051212726604739
ENSMUSG00000002274	1.8875247096264	1.2768541851062
ENSMUSG00000002279	4.7609910442986	4.5581022555156
ENSMUSG00000002280	3.4109139021014	2.8951399158707
ENSMUSG00000002289	5.6780208280111	5.2243483221125
ENSMUSG00000002290	2.179578746123	1.9866366515651
ENSMUSG00000002297	0.589518716183	1.0566649027571
ENSMUSG00000002307	2.8004177115868	2.6736022868188
ENSMUSG00000002308	2.6022400351642	2.2028394972338
ENSMUSG00000002319	3.381340572329	3.6361317963502
ENSMUSG00000002320	4.99863845853	5.0949890327505
ENSMUSG00000002324	0.058049992950948	0.032057339925161
ENSMUSG00000002325	3.7961179912524	3.622821724306
ENSMUSG00000002326	2.8810870456868	2.8676319952416
ENSMUSG00000002329	2.9280311310161	2.5408944823524
ENSMUSG00000002332	6.2910594384483	5.901435531533
ENSMUSG00000002342	3.2392461232858	3.0253184497086
ENSMUSG00000002343	1.9276353484448	1.4234703977295
ENSMUSG00000002345	4.0467052173185	4.0869154967457
ENSMUSG00000002346	5.0087014834757	4.3449757252681
ENSMUSG00000002365	4.0591254824606	3.7355756305278
ENSMUSG00000002372	3.5378040815768	3.417711188962
ENSMUSG00000002379	6.6591712176803	6.5149937987852
ENSMUSG00000002384	0.063864525021438	0.69942164927287
ENSMUSG00000002393	5.677943517583	4.852458929555
ENSMUSG00000002395	4.9225195706435	4.6942283013592
ENSMUSG00000002396	1.7372560677081	1.1117122211405
ENSMUSG00000002409	3.0534335585517	2.8029658920949
ENSMUSG00000002413	0.59464793378672	0.62196181925876
ENSMUSG00000002416	4.9810169592879	4.2602875414357
ENSMUSG00000002428	1.0351864179789	1.0567062891017
ENSMUSG00000002455	3.3265373961055	2.8576020264676
ENSMUSG00000002458	1.5682937119786	2.6970100539869
ENSMUSG00000002459	0.016523079147903	0.0060601536334083
ENSMUSG00000002475	3.950687216071	2.8724428691747
ENSMUSG00000002477	1.0348796679131	1.1631650658691
ENSMUSG00000002486	1.320556083596	1.6666701571335
ENSMUSG00000002489	0.65248880888588	0.25615894929485
ENSMUSG00000002496	3.5228866326365	3.1889635982637
ENSMUSG00000002500	1.0648337018862	0.34388473216789
ENSMUSG00000002504	3.8606385088684	3.5579468904982
ENSMUSG00000002524	4.9884505276839	4.9840585796794
ENSMUSG00000002546	3.1814171101972	3.1060198284329
ENSMUSG00000002550	2.4768398956306	1.382383230381
ENSMUSG00000002578	0.32997411376668	0.11554086546347
ENSMUSG00000002580	6.070437885309	6.0961751542601
ENSMUSG00000002588	8.5066437459371	6.7027404662308
ENSMUSG00000002602	3.1116658510389	4.7899677157675
ENSMUSG00000002603	3.1219125907797	4.4114490697879
ENSMUSG00000002608	3.8647572295417	4.0117661831031
ENSMUSG00000002617	0.53537555875581	0.32056871481599
ENSMUSG00000002625	3.3869530711802	3.1160360005841
ENSMUSG00000002633	0.33240200003116	0.0094531685321107
ENSMUSG00000002635	2.599532838843	2.0719701079338
ENSMUSG00000002658	3.004703543446	3.2353731226852
ENSMUSG00000002660	5.5876741318156	5.4005417187573
ENSMUSG00000002661	4.1266293708668	2.9106726352211
ENSMUSG00000002668	0.97335401411713	1.6543353065782
ENSMUSG00000002679	1.7101384653373	1.9378864038056
ENSMUSG00000002688	0.077784032931119	0.013098487043709
ENSMUSG00000002699	1.4122408880632	1.8731416544695
ENSMUSG00000002718	3.1470849822018	3.0923039278293
ENSMUSG00000002728	0.99967983662837	1.0266998985562
ENSMUSG00000002731	2.6875913502426	2.1192918642631
ENSMUSG00000002732	1.5610323604613	1.6542791826189
ENSMUSG00000002733	2.6268612965582	2.6465764923013
ENSMUSG00000002741	4.3334195861966	4.4285777687067
ENSMUSG00000002748	2.3086760350371	2.1002326301907
ENSMUSG00000002763	4.7449829104835	3.7215578080946
ENSMUSG00000002767	5.2995028695447	4.9306183226369
ENSMUSG00000002768	5.1483354170905	5.4165111362106
ENSMUSG00000002769	10.633635385594	9.8486895067295
ENSMUSG00000002771	0.12853181665974	0.17943081561484
ENSMUSG00000002778	5.7735981590274	6.4631859819096
ENSMUSG00000002781	3.9861702381927	3.7923887723696
ENSMUSG00000002797	2.4584524001836	2.5085483179067
ENSMUSG00000002799	0.11149628679194	0.18923038058025
ENSMUSG00000002803	3.0257037777986	2.6117720857558
ENSMUSG00000002804	4.3387366790162	4.6609494871945
ENSMUSG00000002808	0.53429122789666	0.80948632370568
ENSMUSG00000002812	3.8205938506262	4.0101806514587
ENSMUSG00000002814	1.6113141942764	1.2134152842219
ENSMUSG00000002820	3.0192387596159	2.6598972996486
ENSMUSG00000002825	2.4873452011903	2.2602231411669
ENSMUSG00000002831	1.0342854270667	1.2738711540207
ENSMUSG00000002833	3.3740360821512	3.3421696171915
ENSMUSG00000002835	0.35753362477823	1.6376555909421
ENSMUSG00000002844	2.9664730013869	2.9223586007315
ENSMUSG00000002845	3.5912533195987	3.3845005159736
ENSMUSG00000002846	4.7035359689071	4.1647608199767
ENSMUSG00000002847	4.1970547380115	5.2481152162986
ENSMUSG00000002870	1.4342689103259	2.6256498355078
ENSMUSG00000002871	3.6284195335209	4.1198232106309
ENSMUSG00000002881	2.3000689249843	2.66412183612
ENSMUSG00000002885	4.1532462939555	5.5406463552001
ENSMUSG00000002897	2.5524739876083	2.8028341147141
ENSMUSG00000002900	1.3837394416686	1.5809001801485
ENSMUSG00000002908	1.329507314047	0.72866556178632
ENSMUSG00000002910	3.3496943732186	2.8554649289868
ENSMUSG00000002944	2.9512924147691	5.2412463690283
ENSMUSG00000002948	4.2588482884658	3.9385421774723
ENSMUSG00000002949	3.8175399577244	3.6812996796589
ENSMUSG00000002957	4.671213846595	4.8573007708602
ENSMUSG00000002963	3.7664253451742	3.2665265773305
ENSMUSG00000002968	3.9252166428974	4.124163004676
ENSMUSG00000002980	2.1479149331343	2.8956181780727
ENSMUSG00000002981	5.6635790371784	6.035152546765
ENSMUSG00000002983	1.3588421183141	3.0679841256958
ENSMUSG00000002984	4.1849858246701	4.5974659989873
ENSMUSG00000002992	8.1075991751722	9.7939914785472
ENSMUSG00000002996	4.5146202091771	4.091348597318
ENSMUSG00000002997	0.23092918987619	0.21016731517015
ENSMUSG00000003031	3.0040589308011	2.9645596720683
ENSMUSG00000003032	0.62468722121251	0.90495131408193
ENSMUSG00000003033	4.3829324236099	4.5817571226576
ENSMUSG00000003037	5.2713573459803	5.8090767780755
ENSMUSG00000003038	0.42680975462885	0.37978319390592
ENSMUSG00000003039	4.7935325473249	4.7070730454683
ENSMUSG00000003051	0.8808831760104	3.8711141855679
ENSMUSG00000003053	7.7439181501246	9.744863172217
ENSMUSG00000003062	2.518643131031	3.0043647028935
ENSMUSG00000003068	4.7311877128469	4.3128811507478
ENSMUSG00000003070	0.35179620676268	0.27509488076318
ENSMUSG00000003072	8.1930292526525	8.2918523238596
ENSMUSG00000003099	4.9455522131455	4.8376096450421
ENSMUSG00000003119	1.9079190323965	2.0663190141132
ENSMUSG00000003123	2.9237077306407	1.9331182472696
ENSMUSG00000003131	2.4524059682469	2.8210240311062
ENSMUSG00000003134	1.8914238101609	2.0475532177129
ENSMUSG00000003135	3.0869621167651	2.8690461760375
ENSMUSG00000003153	0.32567201564681	0.52716957704641
ENSMUSG00000003154	1.9367840940114	2.0740739590648
ENSMUSG00000003161	3.4287737352984	4.2476662030201
ENSMUSG00000003166	4.4293752477471	4.011842629545
ENSMUSG00000003178	1.2924967115616	0.90451454468787
ENSMUSG00000003184	4.8196331193071	4.4842455968434
ENSMUSG00000003190	2.9802396331608	2.3494144976929
ENSMUSG00000003198	1.0026980289057	0.77735386452916
ENSMUSG00000003199	5.1327687590505	4.6081790725594
ENSMUSG00000003200	3.6504023955652	4.5499610638279
ENSMUSG00000003206	1.5483804135449	2.1809438479057
ENSMUSG00000003208	1.6966392081466	1.6318364725317
ENSMUSG00000003226	1.7191126033832	1.9624234727058
ENSMUSG00000003228	0.6649860261133	0.76674441565954
ENSMUSG00000003233	2.6858386591313	2.8164263110791
ENSMUSG00000003234	3.3905798801497	2.9394463070363
ENSMUSG00000003235	3.4793751071268	3.1396247036556
ENSMUSG00000003269	2.8672119127378	3.2075129963612
ENSMUSG00000003271	0.051485207520678	0.75015156627795
ENSMUSG00000003273	0.66075305555527	0.42547351797401
ENSMUSG00000003279	0.5770926398037	0.013549085318232
ENSMUSG00000003282	0.028900074872133	0.0047213431358194
ENSMUSG00000003283	1.9804203382113	3.314361258792
ENSMUSG00000003299	4.2173309250709	3.6636656255215
ENSMUSG00000003308	4.3262850407048	4.1434982806667
